id,text,label
2409, @jokerboys1380  அப்படி சொல்லலைனுத்தாங்க நானு சொல்லுற மரியாதையா சொன்னாங்க..,1
5538,என்ன ஒரு மனிதநேயம். ஏன் இந்த நேயம் எங்கள் (தமிழர்கள்) மீது இல்லை. தமிழன் எப்படி போனா என்ன.,1
4783,இந்திகாரர்கள் வீடு நிலம் வர்தகம் செய்து தமிழனை ஆளவேண்டும்,1
4334, @jayaramanvelappa5519  ஆமா ஆமக்கறி சாப்டன் வேணுமே இன்னா பண்ணுவ,0
7510,Braminar ayankar fight ing kadumiratigal,1
6895,"முதல் ல தேவர் என்று சொன்னீங்க இப்போ முதலியார் என்று சொல்கிறீர்கள் எந்த தேவர் முதலியார் பட்டம் வைத்துள்ளார், உங்களது பேட்டி முன்னுக்கு பின் முரணாக உள்ளது",0
421,தமிழனுக்கு ஒற்றுமை இல்லை இருக்கிறார் என்பதால் எல்லா நாட்டிலிருந்து துரத்தி அடிக்கிறார்கள் இது கடைசில இந்த இடத்தை கூட நம்ம வெளி போக வேண்டிய நேரம் வந்துவிட்டது,0
6193,"அவுங்ககிட்ட வரி வாங்கி திருவிழா நடத்துற நாய்ங்க அவங்கள ஏன் திருவிழால சேர்க்கமாட்டேறாங்க, வீணாப்போன திருமா எங்கபோய்ட்டாரு, பட்டியமக்களுக்கு நாங்கதான் புடுங்கிறோம்னு சொல்லுறாரு.ஜனநாயக நாட்டுல அனைவரும் சமம்.",1
3115,"American's Indians ah epdi pakurangalo athe Mari than nambalum North IND ah pakrom same ithu thappu na athuvum thappu than ... Ellam intha oru Jaan vayathuku than panjam polaika porom so ,thappu illa ... Dharavi la kuda tamilargal entha reason kaga ponangalo anthe than ithum .",1
2548,"Just think if what will happen if malasian dubai people and bangloreans think in same way as you think to north indian people, you do the same thing in those places as northies do here",1
2325,நல்ல நாடகம்...இதை உன்மை என நம்புகிறவன்... கோமாளிகள்,1
2486,Madarsi log ko kya pata separate karne mai lage hai,0
5382,",ஹோலி பண்டிகை காக போராங்க டா",0
6351,"This guy is talking about Kulla  Tholil ,success to RSS. Bharat  Maatha ki jay👍",1
4413," @anantha457  மார்வாடி அவன் இணத்தையும் மற்ற இனத்தவர்கள் என்றால் ஆண்களுக்கு அங்கு வேலை இல்லை பெண்களுக்கு வேலை கொடுப்பர் பொழுதுபோக்கு வேலை நேரத்தில் பிக்னிக் செல்வர் ,,,  விட்டுக்கு வேலைக்கு போய் வந்தது போல் மட்டும் தெரியும்..  பின்னர் ரகசிய மருத்துவமனை செக்கப் நடக்கும்..
யாரை தான் நம்புவது.  மார்வாடி பெண்கள் வீட்டில் இருந்து வேலை செய்வார்களே தவிர வெளியே யார்கிட்டவும் வேலைக்கு செல்லமாட்டார்கள்..",1
4675,"Thirupur incident ah parunga ayya,vadakans vadakansnu comedy panikitrukeenga 😡",1
4515,Namma Orr la ...sapatuke vazhi erukaathu Rozham athigamma erukum ....aana avanunga ...50rubaiku kasta padranga ...ithe Inga erukuravanga kasta paduvanungala,1
7003,ஆப்பநாட்டு மறவன்... நான்🐅... சாதி சாக்கடை வச்சு... அரசியல் நடத்துற நீயெல்லாம்... முத்துராமலிங்கத்தேவர் தெய்வம் பற்றி பேசவே... தகுதியில்லை..,0
1436,👌👌👌 தொடரட்டும். வாழ்த்துக்கள்,0
5298,சொந்த மாநிலத்தில் உள்ளவனை உள்ளூரில் அகதி யாகி வெச்ச திராவிட மாடல் அரசு.இலவசம் அரிசி,1
4396,அப்படி செய்ய முடியாது. அவர்களுடன் வணிகம் செய்யாமல் இருந்தால் போதும். கொஞ்ச காலத்தில் அவர்களாகவே வெளியேறிவிடுவர்.,1
5215,நம்ம நார்மலா வேலை பாக்குறோம்...    அவனுக கஞ்சா போதைல வேலை பாக்குறானுக.    ஆக நாம சோம்பேறி. அது தான் உண்மை,0
3213,அவர்கள் வருவது ஆபத்துதான் முதலில் தமிழன் வேலைக்கு வரசொல்லுங்க பாதி பேர் போதையில் அலையுறான் பாதி பேர் எனக்கு சம்பளம் அதிகமா இருந்தான் வேலைபார்ப்பேன் இல்லைனா சும்மாவே இருப்பேன் என்று சோம்பேறியாகவே இருக்கிறான்,0
3058,Retham onna irundhalum vaayum vayirum vera,0
6051, @gukananand6647  loosaaa da neenga.. coolieku vella senjavan owner agiduvaana da..,1
3835,இது பூச்சாண்டி காட்டும் வகையில் உள்ளது குண்டி வத்துனா குதிரை தானாக வக்கப்புள் திங்க வரும் இங்கு இருக்கும் சில பணம் படைத்த முதலாளிகளுக்கு சிறிது நஷ்டம் ஏற்படும் அவளவுதான் பரவாயில்லை போகட்டும் இங்கு வாழும் தமிழர்களின் வாழ்வாதாரம் உயரும்,0
542,Content scavengers ku semma content maatikichi,0
4753,vadakans panntra aniyayam ippo thirupur la patha theriyum,1
5506,anthiravila adichppa entha tha nthi TV news enga poninga,0
5919,Tamilnadu people pathukappuvendum,0
4682,Yes but Tamil learn language and don't interfere politics of other states,0
6936,"கள்ளனும் மறவனும் தமிழ் நாட்டையே சமாளப்போம்,,,,முத்துராமலிங்கம் இல்லைன்னா,,,,உனக்கு ஏது பெருமை,,,,,,குலப்பத்தை ஏறபடுத்துகிற எனக்கு எரிச்சலா இருக்கு,,,,,இவ்வளவு தூரம் ஆனபிறகு,,தேவர் படத்தை பயன்படுத்தாதிங்க",1
6018,ரெண்டு பேரு பேசுனது பார்த்த இதற்கு காரணம் திரவ்டியா பசங்க .! திமுக எப்போது எல்லாம் ஆட்சிக்கு வருகிறது அப்போது எல்லாம் சாதி கலவரங்கள் உருவாக்க படுகிறது.,1
4664,Bro nama avanukagha hindi la pesa kudathu avan than namma tamil la pesanum,0
3191,"https://youtube.com/shorts/n1myrJeRVB8?feature=share
Savukushankar on northindian population growth 
https://youtu.be/8u9GJQDgU7U
Seeman savuku pressmeet",0
3112, @venkat-saivapillai178  இப்படியே உன் சாதி பிடிச்சிக்கிட்டு தொங்கு அவன் பெருசா நமக்கு வெப்பான் வாயில 😂😂😂,0
4000,BJP spreading false news among northern Indian people. Game of Annamalai!,0
3387,உங்களுக்கு அவங்க இருந்தா ரொம்ப பிரச்சினையா இருக்கு நியூஸ் போடணும் அவங்க போறாங்கன்னு ஒரு நியூஸ் போடணும் அப்படித்தானே,0
338,",வறுமையின் காரணமாக வருபவர்களை இழிவாக சித்தரிப்பது வருந்தத்தக்கது. வடக்கே தமிழர்கள் முறுக்கு, இட்லி விற்றுக்கொண்டு வறுமையில் வாழ்கிறார்கள்.",0
4583,Indha state la racist adhigham. Indian ndra spiritlaa irukkadhu. Inga vela paaka varra other state guys ah nenachaa dha ..........,1
4622,All Tamil peoples unsubscribe this channel 🤬🤬,1
7054,நகமும் சதையுமாக முக்குலத்தோர் தேவர் இனம் யாரும் பிரிக்க முடியாது  உன்னுடைய வழி தப்பாக இருக்கிறது  மரணத்திற்கு அஞ்சாத முக்குலத்தோர்,1
2175,கனடாவில் $25 மண் சட்டி வாங்கி சமைக்கிறோம்,0
1132,Hindhikaran vendanu solringa dhoniya mattum yethukuda ithanai varusam csptaina use panninga apove oru tamilana cskvuku captaina potruka vendiyathuthane,0
5605,Intha  support yen  tamilarkalukku  Illa,1
737,Movement of other states people should be controlled otherwise one day Tamil culture automatically destroyed,1
1573,North Indians get the hell out of Tamilnadu..,1
5198,தமிழன் பின் வரும் காலங்களில் பிச்சை எடுக்கும் நிலை வரும் 💯💯💯💯,0
7406,Shame on Vadakalai…they have money / Muscle / manpower….lack tolerance…Swamy Ramanujar founded Vaishnavism and he sported only Thenkalai Thiruman…Swamy Desikar avatharam was only after 200 years Swamy Ramanuja attained lotus feet of Sriman Narayan…,0
4927,ஏன்டா தமிழனுக்கு ஒண்ணுன்னா எவனாவது பேட்டி எடுக்குறீங்களா,0
3575,திருட்டு திமுக புத்தி மாறாது,1
3396,Vaydhai..GOPI SUDHAKAR POTADHU🤣🤣🤣🤣,0
3441,Yeppudiyo nalladu nadantha sari than....media karanuga konjam nermaya nadantha innum nalla irukkum,0
5809,"Vote agga thana potiga aggaye poitu nakkah solluga ,  enga vanthu settle agitahh naanga yenga porathu ?",1
2433,Article 21(e) படி இந்தியா la எங்க வேணாம் தொழில் பண்ணலாம் தங்களாம்.... So இது இந்தியா அரசியலமைப்பின் அடிப்படை உரிமை...,1
2612,"இங்கு பெரும்பாலான சமுதாய அவங்களுக்கு வேலைக்கு கூட்டிட்டு வராங்க (construction,spinning mills,) அவங்களை தடுத்த போதும்",1
3621,வட மாநிலம்.  வடமாநிலம். என்ற சொல்லி அதிமாக அண்டை நாடு பங்ளாதேஷ்  நாட்டுக்காரன்.ஊடுருல் காரன் அதிகம் இது பெ.ரிய அபாயம்.,1
2039,I am a Londoner charcoal tooth past expensive than other brand.,0
2423, @BalaMurugan-bj7gf  1st Tirupati belongs to Tamil Nadu protests demand panunga ntk dmk buffoons aprom loovu.Nellore irund Nellai varikaum dan tamilan aprom nee yaaru?,0
1013,"Admk Dmk katchighal vaalgha contractors,north indian ku veedu kadai vaadaghaiku kudupavarghal,idam virpavarghal vaalgha..corrupted politicians thirudhaevae maataangha..",0
7670,அம்பியா இருந்த எப்படி அண்ணியனா மாருகோ மாமா 🤜🤛🤜🤛💪💪💪,0
392,Dharmapuri born and raised up in TN ah?? Ila enaku puriyala .. dharmapuri enna Karnataka laiya iruku?,0
1455,Marwadi rajasthani vyaparigalai adithal vadakkan Vara mattan BJP varave varadu hindu muslim sandai varadu muslimgalin mudal ediri  marwadi rajasthani vyaparis than   evargalai adithal nattil hindu muslim sandai varadu makkal purindu kolla vendum hindu kalin ediri muslim alla  enda marwadi rajasthani vyaparis than,1
3514,வட மாநிலத்தவர்கள் கோழி கொண்டாட போயிருக்கர்கள் அதை மக்கள் புரிஞ்சிக்கணும்,0
3364,அட பாவிங்களா அவனுக ஊருக்கு பண்டிகை கொண்டாட போரானுக டா,0
5197,தமிழ் முதலாளியின் தமிழ் மக்கள் இன அழியும்,0
3135,What about Bangalore? 80% people are non locals,1
2897,Manithargal thaan aana inga vara kudathu😡😡😡,1
5330,"Avanunga varathu thappilla.. aana anga develop aagalanu than inga varanunga..so problem anga iruku..atha antha states govt solve pannina like work, health sectors la they won't come here..and i feel avanunga inga vanthu kasta padraangathaan..aana avanga inga nammala vida athigamaa aagita avanunga namm work ah yum eduthuttu nammala, namaku aduthu iruka generations ah ithey maari vera ooruku polappu thedi poga vachuruvaangalo nu i feel",0
3568,தமிழ்நாடு ஹிந்தி வெளிய போங்கடா அப்பதான் தமிழ் நாடு நல்லா,1
1419,அண்ணா ஒங்கலை மண்ராடி வேண்டுகிறேன் இந்த வடக்கர்கள் தமிநாட்டை ஆக்ரமித்து விட்டார்கள் இவர்கள் தமிழர்களையும் விரட்டி அடிக்கிறார் கள் அனைவரும் தமிழராய் ஒன்றுகூடுங்கள் விரட்டி அடிக்கலாம் சாதி மதம் வேண்டாம் அண்ணா தமிழராய் ஒன்றுகூடுங்கள் 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🙏🙏🙏🙏🙏🙏🙏🤕🤕🤕,1
4984,கடந்த 3 மாதத்தில் 9 தமிழர்கள் அடித்தே கொலை செய்யப்பட்டுள்ளனர் north indian peopleஆல். இதை பற்றி உங்கள் கருத்து. இது போல் நாம் மற்ற statesil seiya villaiye brother..,1
3415,"Neenga yalam arivu allunga  thaan neenga  yalam tamil media va ha ila 
Unga appa amma thangachi kevalam   
Paduthuringala ha",1
6468,பட்டியல் சாதினர் பெயரை மாற்றினால் சாதி இழிவு நீங்கிவிடுமா,0
5168,"வேளை இருக்கட்டும் ticket இல்லாம கூட்டமா ஓசில போறது.,நகை கொள்ளை ஏடிஎம் மெசின் கொள்ளை கற்பழித்து மீனவ பெண் எரிப்பு சொல்லிட்டே போலாம் வேளைக்கு வந்த இடத்துல இவ்வளவு ஒழுக்கமா நடந்துக்குற ஆளுக்கு இங்க நம்ம ஆளே support வேற",1
5921,Desam.kakkavedum.indiave.piri kka.pirikka.ninaikkum.thayolikal,1
630,"தமிழன் எல்லா ஊருக்கும் போரான்ல பொழைக்க. அப்படிதான் மற்றவனும் பொழைக்க வரான். யாருக்கும் எதுவும் சொந்தமில்லை, நிரந்தரமில்லை",0
2188,"seeman anna vaalgeh... ivelleh kastem pattu varusum kannekka katti, katte kuddethe... paadi , paadum  poogehttri... vehlekki vehlekki buthiyea titti titti..  appa appapapa... nitchiyum vetri.. anna seeman TN CM URUTHI... INTHE VARUSUMMEH CM OF TN 2021 VAALGEH NTK... fr Malaysia",0
5154,We shouldnt give any Tamil privileges to them ..,0
2095,அதிகாரம் மிக வளமையானது அதை அடைந்துவிட்டாள் அனைத்தும் மிக எளிமையானது,0
7605,"சதுர கலை, செவ்வக கலை, முக்கோண கலை எல்லாம் வேணும்",0
2010, @theicon2132  Unmai unmai dhaan.. naan illanu solla.. but indha comment naan podum bodhu.. elections time and that's why I called it out as political opportunism..🔥,0
7727,same in this 21st century..PPL are still denied access to temples..still only nool are priest..we have to fight for every fucking thing whereas the sophisticated community gets everything easily..we are fighting so hard to give everything for everyone so don't come in btw,0
4381,இதெல்லாம் பார்த்தாவது தமிழ் மக்களுக்கு சிந்திக்க வேண்டும்,1
5995,திரும்பி வருவாங்க கோலி கொண்டாடிட்டு.ரெஸ்ட் எடுத்துட்டு வரட்டும் பாவம்.,0
3968,Inga Salem la Kalarampatti eriyala iruka sir,0
1741,Antha hindikaranai adikkama vittutingale,1
4898, @rajmohan5614  adimai bristish karan mattumaa aakunaan??indianvula CASTEISM irukula athu enna raja festivala??Mumbai DHARAVI la marathiyan adikuranae tamilana athu enna weekly affectiona?😂.,0
1043,"Bro kuda vande bro i like the way he approach, sathyam ya na irunde, aduche viduvein 
Please give me a chance to vlog with u",0
1087,Main reason is our tamil people knows only tamil. Dravidian people is against to learn Hindi. Hence this problem.  WE need three language policy. Then only our tamil people will shine to work any state like these people.,0
7329,Thenkalai are regular people who converted as a Brahmin as Ramanujar wanted even non Brahmins to be a Brahmin and be at the forefront to do Worship. Vadakalai is pure Sanskrit  Brahmins.,1
5715,"தமிழர் துபாய்க்கு வேலைக்கு போவதும் இந்தி மக்கள் வேலைக்கு வருவதும் பல விதங்களில் ஒப்பிட முடியாது. எடுத்துக்காட்டாக, தமிழர்கள் துபாயில் அரபிகளை தமிழில் பேசுமாறு வற்புறுத்த முடியாது. ஆனால், இங்கு இந்தி மக்கள் அதிகளவில் வந்தால் இந்தியில் பேசுமாறு வற்புறுத்த முடியும். துபாயில் ",0
6417,அண்ணன் செந்தில் மள்ளர் அவர்களுக்கு நெஞ்சார்ந்த நன்றி..🙏,0
2485,@johny7643  oonu clear ra tharinju ka bro North la salary Kami kida ya thu avainga Inga annupu ra tha nama ooru alluinga tha,0
3999,Tamillarkalai adithal yarum keppathillai,0
3692,தந்தி    நாய்      உனக்கு     என்ன   அக்கறை,1
7714,​ @naanallamuthu5038  oh is it......does they hide ur books from ur 🎒 bag .......They are genuis and disciplined that's y all fields they are no.1........unaku dhaan soodu potalum padippu varadhe😂😂😂,1
7031,Apo ethukaga nayakar ku keela maruthupandiyar aatchi seitharkal endru sola mudiuma apo nenga tamilar kudiya ila telungu kudiya ...,0
6138, @shivan-cz5zi  பல மத்திய அரசு பணிகளில் OBC கான 27 % இட ஒதுக்கீட்டை அமல் படுத்தாமல் இருப்பதே பாஜாக தான்,0
265,"What I don’t understand is why Tamil people talk to these North Indians in Hindi? Tamil people should talk in Tamil with North Indians. Tamil people have no shame. If you go to any country, you have to talk in that country’s local languages. Only in Tamil Nadu, Tamil people talk in Hindi with these North Indians.",0
4036,Please please please everyone has to fight against Jaggi vasudev of his new movement on Hindu temples or else pretty soon certain people will allowed into our precious temples..,1
3694,Rusi partha punnai thriumbi varum,0
5882,யோவ் திருப்பூர் ல எங்களுக்கே வேலை கம்மியா தாண்ட இருக்கு இதுல ஹிந்தி காரனுக்கு வேலை இல்ல டா அது தான் உண்மை அது தான் அவங்க ஊருக்கு போறாங்கடா நூல் விலை குறைஞ்சு ஒனர் எல்லாம் ஆர்டர் எடுத்துட்டஆஆ திரும்ப வந்துருவாங்க,0
4107,"I support seeman anna, i voted to seeman annan....",0
6380,"நீரு பூசி வேளாளர் என்பவர்கள் உடல் முழுதும் திருநீறு பூசிய தால் வந்த பெயர் என்று தவறாக கூறுகிறார்.உண்மையில் பல்லவர் காலத்தில் ஒரு மன்னன் சமனத்திலிருந்து சைவத்திற்கு மாறும் போது குறிப்பிட்ட மக்களும் மாறினார்கள்.திருநீரு பூசி சைவர்களாக மாறியதால் அவர்கள் ""நீருபூசி வேளாளர்""என்று அழைக்கப்பட்டனர்.இதற்கு சான்றாக ராணிப்பேட்டை மாவட்டம் கலவை என்னும் ஊருக்கு அருகில் வாழப்பழந்தை, வாழைப்பந்தல் போன்ற ஊர்களில் கிடைக்கும்.",0
3094,Mr Pillai 😂😂Hello Mr Pillai 😂😂 Citizens bharat indha Madhiri words la Tamil naatla Pesa kodathu Mr Pillai😂😂....ungaluku apadi equal la irukanum na neenga Bhihar ku podunga Mr Pillai😱😱....✍️,0
387,"Vadakkans means North Indians, mostly they are from Bihar, Bengal and Odisha which is Western part and Gujarat, Rajasthan is East so stop calling them vadakkans. You won't find proper North Indians like Delhites, Haryanvis and Punjabis. Get your facts correctly",0
1184,"Kannada is not different from Tamil,  you just need to start speaking the language.  If you speak in Tamil in Karnataka,  we feel you are disrespectful ,just like you felt after seeing the video. ",0
2160,சாதி மத பேதமின்றி தமிழனாய் தமிழ் நாட்டை மீட்டெடுப்போம்.,0
7779,கோவில கருவறை முதல் வெளிய வரை பிரச்னை தானா 🤦‍♂️🤦🤦‍♀️,0
6986, @GAMEOVER-pn9oq  neenga thuluva vellalara,0
3972,"வேலை செய்வதில் பிரச்சனை இல்லை தமிழர்களுக்கு என்ன ஊதியமோ அதே ஊதியம் வாங்கி வேலை செய்ய வேண்டும் 
1000 தினசரி கூலி  வாங்கும் தமிழர்கள் மத்தியில் இவர்கள் வந்து 300,400 க்கும் வேலை செய்கின்றார்கள் இவர்கள் அதிகம் வருவதால் தமிழர்களுக்கு முதலாளிகள் சம்பளம் உயர்த்துவதும் இல்லை வேலைக்கு அழைப்பதும் இல்லை 60% வேலை இடங்களை முதலாளிகள் இவர்களை வைத்து நிரப்பி கொள்கின்றார்கள்",0
1128,Anna unga vedio laye vera level vedio edhan i will meet you soon anna🔥🔥🔥🔥,0
1782,தமிழரிடம் மட்டுமே வரவு செலவு வைத்துக் கொள்ள வேண்டும்!,0
5167,First train ticket eduthutu pesunga,1
6045,Vari nee kuduthalum vanga mattanga sariya video nu yethachi pesa vendiyathu,1
1396,Tail badu kalavara boomiyavapogudu,0
2604,In Tamilnadu is the proud of tamilzan dhan..,0
6269,​ @thiruiitd  It's really dumb to insist on worshipping someone else's kula deivam. There's definitely some mischief behind it.,0
171,"தி.மு.க., சிவபெருமானையும், வைணவ திராவிடர்களையும் தமிழ் மக்களையும் அவர்களது மாநிலத்தையும் கிறிஸ்தவ திராவிடர்களாக மாற்றி, வடக்கு மற்றும் தெற்கு சனாதன தர்மத்தை பின்பற்றுபவர்களிடையே வேறுபாடுகளை உருவாக்கியது.
",0
4763,dei yenda intha maangate polapu,1
1948,"Ithu miga miga thavaraana seyal.antha setu veetil avar pillaigal,kuzhanthaigal,pengal,uravinargal irupaargal paavom acchathil aazlvargal.sol porumaiyaaga eduthu sol athai thavirthu vittu kai neeti adika porathu pol pesuvathu nagarigam attra seyal.ithai viethu pira kaitchigal Ntk seri illai apdi ippadi endru pesa aarambipaargal.",0
6519,"எதிர் கருத்து பதிவிட
எண்ணினாலும்... 
அவர் பேசும் அழகு தமிழுக்காகவே....
அமைதியாகிறேன்....",0
2947,"Ok madam but matha state people Inga velaiku vantha  namma people ku velai kedaikaadhu . Voter Id ,Ration card vera tharanga aprom ingaiye settle agiduvaan aprom neenga enga ponalum Hindi pesa solluvaan appo enna pannuvinga😤",1
7225,இவர்களால் தான் நாத்திகம் வளர்கிறது. இவர்களை அடக்க ஒரேவழி இவர்கள் எல்லோரையும் கோயிலை விட்டு வெளியேற்றுவதே! இவர்களுக்கு உண்மையான தெய்வபக்தி எள்ளளவும் இல்லை.,0
248,நாமெல்லாம் உஷாராகி தான் அவங்க எல்லாம் ராஜஸ்தானுக்கு போயிடுவாங்க😱🤗😈😢😬,0
1198,ivungala varama thadukanum na product quality kammi pannanum apram avungala vida kammiya salary vanganum,0
838,All Indians are my brothers as sisters... Pease try to be survive strongly... even they have of 2 hands  and 2 legs and and 1 brain... keep on blabbering worth for nothing,0
543,அண்ணே தமிழ்நாட்டில் மட்டும் இல்லான அரபி நாட்டிலே யும் அப்படி தான் தமிழன் தமிழனை வாழ விடமாட்டான்,0
2396,அப்படி செய்ய முடியாது. அவர்களுடன் வணிகம் செய்யாமல் இருந்தால் போதும். கொஞ்ச காலத்தில் அவர்களாகவே வெளியேறிவிடுவர்.,1
2735,Northies have destroyed Bangalore,1
2418," @jokerboys1380  கண்டீப்பா இருந்திருப்போம் வோரு ரூபத்தில்.
அந்த உருவம் கண்டு இந்தியா அல்லல் பட்டிருக்கும்,  இந்தியாவிற்கும் ஓர் சந்தர்ப்பத்தை கொடுக்கவேண்டும் என்று தான் இப்போது இந்த உருவத்தில் சீமான் உள்ளார் என்பது பலபேருக்கு தெரிந்திருக்க...
 உ ச்சம் போக இன்னும் மிச்ச தூரம் கடக்க வேண்டும் என்று நினைத்து உள்ளார்..",1
1581,சூப்பர்  சீமான்  வட மாநில மக்களை  விரட்டுவார்,0
7267,"எதாவது வித்தியாசம் இருக்கா, உடல் அமைப்பில்",0
3758,அனைத்து வடமாநில பயணிகள் அனைவருக்கும் இலவச பயண கட்டணம் வழங்கலாமே .......!!!,1
4959,Avan oorula namala vitu kilipanuga intha mathiri athuku pool edutha vaila veka poriga,1
5101," @rajeshvel374   bharath maata ki jai neraiya peru solluvange it's a indian slogan nothing wrong in it, Muslims madiri pirpooku thanama pesaadu",0
524,Tamilen ruling Mumbai dehli Kolkata  full north,0
3378,Thirupur owners pottaiga nu nenaikura,1
1821,இவ்வளவு திமிரா தமிழ் நாட்டில் இருந்து விரட்டி அடிக்கணும்,1
3336,Ponda Sammy engalaku valai kadikimm,0
2847,"அருவருக்கத்தக்க சிரிப்பு, அவன் கஷ்டம் அவனுக்கு. அது ஒரு பக்கம் இருந்தாலும், அவனுக்காக நீ ஹிந்திக்கு மாறினாய் பாத்தியா அங்கு தான் அவன் ஜெயித்தான்.",0
3118,"Avanga Inga vanthathu ok bro... Ippo neenga y pesa Hindi therilanu thadimaruringa avangatha Tamil therilanu TN la thadimaranum... So tha bro vadakkans athigama vantha prbm nu venam nu soldranga...
 Second language kepanga then avanga culture kondu varuvanga then namba rights ah namba place layae ilakkanum i.e sontha idathula sontham kollama adima mari irrukanum... Avanga varalam work palam polam but ration card lam TN la kudukka kudathu...",0
2469,"மதம், இனம், மொழி, நாடு, சாதி, பணக்காரன், ஏழை, எல்லாமே வேறுபாடு தான். என்னை பொறுத்தவரை மனிதம் கூட ஓர் வேறுபாடு தான். அண்டத்தில் வாழும் அத்துணை உயிரும் ஒன்னு தான். எல்லாமே ஒரு சுழற்சிக்கு உட்பட்டது தான். வேர்வை சிந்தி உழைக்கும் எல்லாரும் உயரனும் அது நீயோ நானோ. அன்பே சிவம் 🙏🏼",1
5463,Election ku vanthuduvaga vote eruku  kasu tharuvags,0
3339,கொத்தனார் வேலை ஹோட்டல் வேலை செய்யுற பையனை கல்யாணம் பண்ணிக்கிறதுகு எந்த பொண்ணுடி தமிழ்நாட்டுல ரெடியா இருகாளுங்க. இங்க வந்து வாய் புண்ட மட்டும் நல்லா பேசுறது. நீங்க ஃபர்ஸ்ட் labour வொர்க் ல இருக்கிற தமிழ் பசங்கள கல்யாணம் பண்ணிக்கிறேன்னு சொல்லுங்க அப்புறம் தமிழ் பசங்க இங்க labour வேலை செய்வாங்க. அவன திட்டி எந்த use இல்ல.,1
2701,Vadakans ah aduchu oda veduga da 😤🤬🤬,1
710,Don't feel bad they have come to different place they'll live how better they shall don't ask u them wether they don't have work in their places every body wants better easy life  so they come here and live like this v have TN people living all over India go there and make video's look how pathetic TN people live,0
3709,"ஏழு மாநிலங்கள் அந்தந்த மாநில மக்களுக்கே அரசு/தனியார் வேலை என்று சட்டம் போட்டு இருக்கின்றனவே! இந்த ""அனைவரும் ஒரு தாய் பிள்ளைகள்"" அங்கெல்லாம் வொர்க் அவுட் ஆகுமா? அதை ஏன் யாரும் தடுக்கவில்லை?",0
6188,"தாழ்த்தப்பட்ட மக்களே கவலை padaathirgal
அந்த கடவுள் அவர்களை பார்த்துக்கொள்ளும்.",0
7361,ஐயர் லயே நாங்க ரௌடி ஐயராக்கும்😂😂😂,0
6116,"அரசு சலுகைகளை அந்த பள்ளி பசங்களுக்கு தருவதால் தான் அவனுங்க இந்த ஆட்டம் ஆடுறானுவ...
MBC சலுகையில் அரசு வேலையில் அதிகம் இருப்பதால் போலீஸ், நீதித்துறை எல்லாம் பள்ளிகளே தேர்வு செய்யப்படுகின்றனர் அதனால். அவங்க கொட்டம் அதிகமாக உள்ளது..",1
755,பயமா இருக்கு. தமிழ்நாடு அழிவின் ஆரம்பம். தமிழ்நாடு ஹிந்தி நாடு என பெயர் மாற்றம் செய்யப்படும்.,1
3092,Dai citizens of Bharath illa nainga tamilan . Tamil nadu ithu pasama poyedu,0
4137,தமிழகத்தில் பிழைக்க வந்த  மார்வாடி  இந்திகாரன் ஆதிக்கம்  வளர விடாமல் இப்போது  நாம் விழித்துக் கொண்டால் தான் தமிழகத்தில்  தமிழர்கள்  நிம்மதியாக  வாழமுடியும்,0
7078,அகம்படிய முதலியார் ( அகமுடையார்),0
6310,நாங்க என்னடா பண்ணோம் உங்க சண்டைல எங்கள இழுக்குறீங்க. கைக்கோளன் கலப்பு வெள்ளாளன் ட்ர நீ பாத்தியா. அவங்களுக்கும் எங்களுக்கும் என்னடா சம்பந்தம்.,1
2660,The problem is we don't have some minimum line for the pay.. that is why we (Tamil people) try to fool North Indians by giving small wage..,0
5270,"தமிழர்கள் மீது அக்கறை இல்லாத மற்றும் பிற இனத்தவர் தமிழ்நாட்டை ஆளுவதே வடமாநிலத்தவர் இங்கே வருவதற்கான  காரணம். தமிழ் இன ,மொழி , கலாச்சாரத்தை காப்பாற்றுவதற்கு சட்டங்களை இயற்ற வேண்டும்",0
4391,உதயநிதி எல்லாம் தமிழருக்கு தலைவன் ஆவான் என்றால் தமிழனுடைய  மானம் எங்கே போனது வீரம் எங்கே போனது வருவான் கரிகாலன் கரு அறுப்பான் அன்று புரியும் தழிழர் என்ற இனம் பற்றி,0
397,நான் என்னுடைய பட்டறையில் தமிழ் ஆட்கள் தான் வைத்து உள்ளேன்,0
184,"@seshanarayanan நான் ஒரு சரியான கருத்தை முன்வைத்துள்ளேன், விவாதத்திற்கு தொடர்பில்லாத விஷயங்களை மட்டுமே நீங்கள் பதிலளிக்க முடியும். உங்கள் கருத்தை சொல்லுங்கள் 🤣🤣🤣
",0
5257,நம்ம சனத்தொகை வளர்ச்சி மட்டுமே கீழ் நோக்கி போகுது...உங்களுக்கு தெரிய வாய்ப்பில்லை..,0
5908,Ellam muslim west bengal lae irrundu vandirukkaanga....very good...👌👌👌😊,0
2841,@Sundar Bala  but seeing all scenarios looks like they will spoil our people.  N majority of the people like to loot n cunning,1
6219," @ravichandran.761  Idhu vanthutan uthaman nee Mattum naalu ponna love pannuviyam , 2 peru kalyanam pannuviyam ana ithae oru ponnu seithal thappu nu solluviyam 💦 nee indha boomikae theva illa",1
3900,போனால் போகட்டும் உங்களுக்கு என்ன பிரச்சினை இதில்,0
